ip, inetnum,netname,descr,country,status,mnt-by,source,extra1,extra2,extra3,extra4
217.5.159.224,217.5.159.224/27,QVC-NET,QVC_NET,DE,OS294-RIPE,TM1456-RIPE,ASSIGNED PA,DTAG-NIC,2004-06-08T09:09:35Z,2004-06-08T09:09:35Z,RIPE,217.5.159.224,217.5.159.224/27,QVC-NET,QVC_NET,DE,OS294-RIPE,TM1456-RIPE,ASSIGNED PA,DTAG-NIC,2004-06-08T09:09:35Z,2004-06-08T09:09:35Z,RIPE,
ip, inetnum,netname,descr,country,status,mnt-by,source,extra1,extra2,extra3,extra4
217.5.159.224,217.5.159.224/27,QVC-NET,QVC_NET,DE,OS294-RIPE,TM1456-RIPE,ASSIGNED PA,DTAG-NIC,2004-06-08T09:09:35Z,2004-06-08T09:09:35Z,RIPE,217.5.159.224,217.5.159.224/27,QVC-NET,QVC_NET,DE,OS294-RIPE,TM1456-RIPE,ASSIGNED PA,DTAG-NIC,2004-06-08T09:09:35Z,2004-06-08T09:09:35Z,RIPE,
ip, inetnum,netname,descr,country,status,mnt-by,source,extra1,extra2,extra3,extra4,reverseDNS
217.5.159.224,217.5.159.224/27,QVC-NET,QVC_NET,DE,OS294-RIPE,TM1456-RIPE,ASSIGNED PA,DTAG-NIC,2004-06-08T09:09:35Z,2004-06-08T09:09:35Z,RIPE,5.217.in-addr.arpa,217.5.159.224,217.5.159.224/27,QVC-NET,QVC_NET,DE,OS294-RIPE,TM1456-RIPE,ASSIGNED PA,DTAG-NIC,2004-06-08T09:09:35Z,2004-06-08T09:09:35Z,RIPE,5.217.in-addr.arpa,
ip, inetnum,netname,descr,country,status,mnt-by,source,extra1,extra2,extra3,extra4,reverseDNS
217.5.159.224,217.5.159.224/27,QVC-NET,QVC_NET,DE,OS294-RIPE,TM1456-RIPE,ASSIGNED PA,DTAG-NIC,2004-06-08T09:09:35Z,2004-06-08T09:09:35Z,RIPE,5.217.in-addr.arpa217.5.159.224,217.5.159.224/27,QVC-NET,QVC_NET,DE,OS294-RIPE,TM1456-RIPE,ASSIGNED PA,DTAG-NIC,2004-06-08T09:09:35Z,2004-06-08T09:09:35Z,RIPE,5.217.in-addr.arpa
